id_process;status;status_date;hashtags;id;url;title;description;upload_date;channel;duration;view_count;like_count;format;width;height;resolution;tbr;abr;acodec;vbr;fps;vcodec;container;filesize;filesize_approx;protocol;extractor;track;artist;genre;album;album_type;album_artist
31;Downloaded;20240324; #breakdance;XXjMMAUI0GQ;https://www.youtube.com/watch?v=XXjMMAUI0GQ;Blond vs Menno - Battle 2 - Red Bull BC One World Final 2014 Paris;"Get more Red Bull BC One here: http://redbullbcone.com
Blond takes on Menno in the second round of the Red Bull BC One World Finals in Paris.

Experience the world of Red Bull like you have never seen it before. Music, dance, and culture collide to form the Red Bull Music channel. 

Red Bull on Facebook: http://win.gs/redbullfb

Red Bull on Twitter: http://win.gs/redbulltwitter

Subscribe to Red Bull on Youtube:
http://win.gs/SubToRedBullMusic";20141129;Red Bull BC One;236;358557;;137 - 1920x1080 (1080p);1920;1080;;4475.848;;none;;25;avc1.640028;mp4_dash;131746603;;http_dash_segments;youtube;;;;;;
32;Downloaded;20240324; #breakdance;ox4gxQSylfw;https://www.youtube.com/watch?v=ox4gxQSylfw;Wing vs Taisuke - Quarter Final - Red Bull BC One World Final 2014 Paris;"► Watch the full replay of the BC One World Final 2016: http://win.gs/BCOneFinals
Wing takes on Taisuke in the Quarter final round of the Red Bull BC One World Finals in Paris.

Experience the world of Red Bull like you have never seen it before. Music, dance, and culture collide to form the Red Bull Music channel.

Red Bull on Facebook: http://win.gs/redbullfb

Red Bull on Twitter: http://win.gs/redbulltwitter

Subscribe to Red Bull on Youtube:
http://win.gs/SubToRedBullMusic";20141129;Red Bull BC One;342;1234980;;137 - 1920x1080 (1080p);1920;1080;;3782.474;;none;;25;avc1.640028;mp4_dash;161700805;;http_dash_segments;youtube;;;;;;
33;Downloaded;20240324; #breakdance;7e1kVpP0Gp0;https://www.youtube.com/watch?v=7e1kVpP0Gp0;Thesis vs Benny - Battle 1 - Red Bull BC One World Final 2014 Paris;"Thesis takes on Benny in the first round of the Red Bull BC One World Finals in Paris.

Experience the world of Red Bull like you have never seen it before. Music, dance, and culture collide to form the Red Bull Music channel. 

Red Bull on Facebook: http://win.gs/redbullfb

Red Bull on Twitter: http://win.gs/redbulltwitter

Subscribe to Red Bull on Youtube:
http://win.gs/SubToRedBullMusic";20141129;Red Bull BC One;258;531380;;137 - 1920x1080 (1080p);1920;1080;;4464.142;;none;;25;avc1.640028;mp4_dash;144013237;;http_dash_segments;youtube;;;;;;
34;Downloaded;20240324; #breakdance;pe7AcaNbW88;https://www.youtube.com/watch?v=pe7AcaNbW88;B-Boy Mounir vs. B-Boy Gravity | Red Bull BC One World Final 2014;"B-Boy Mounir takes on B-Boy Gravity in the 5th round of the Red Bull BC One World Final 2014. 

► Click to Subscribe to BC One: http://win.gs/SubtoBCOne 

Red Bull BC One is the biggest one-on-one Breaking competition in the world. Every year, thousands of dancers across the globe vie for a chance to represent at the World Final. Sixteen B-Boys & B-Girls earn the right to enter into an all-out battle on the Red Bull BC One stage, but only one will be crowned the champion.

Facebook: https://win.gs/BC-One-FB

Twitter: https://win.gs/BC-One-Twitter

Instagram: https://win.gs/BC-One-IG

#redbullbcone #bboymounir #bboygravity";20141129;Red Bull BC One;508;4044533;;137 - 1920x1080 (1080p);1920;1080;;3703.434;;none;;25;avc1.640028;mp4_dash;235242159;;http_dash_segments;youtube;;;;;;
35;Downloaded;20240324; #breakdance;TUkmZNnUamY;https://www.youtube.com/watch?v=TUkmZNnUamY;Cheerito vs Gravity - Quarter Final - Red Bull BC One World Final 2014 Paris;"Get more Red Bull BC One here: http://redbullbcone.com
Cheerito takes on Gravity in the Quarter final round of the Red Bull BC One World Finals in Paris.

Experience the world of Red Bull like you have never seen it before. Music, dance, and culture collide to form the Red Bull Music channel. 

Red Bull on Facebook: http://win.gs/redbullfb

Red Bull on Twitter: http://win.gs/redbulltwitter

Subscribe to Red Bull on Youtube:
http://win.gs/SubToRedBullMusic";20141129;Red Bull BC One;248;561597;;137 - 1920x1080 (1080p);1920;1080;;4220.202;;none;;25;avc1.640028;mp4_dash;130615265;;http_dash_segments;youtube;;;;;;
36;Downloaded;20240324; #breakdance;SDHinm2pPvM;https://www.youtube.com/watch?v=SDHinm2pPvM;Lil G vs Cheerito - Battle 6 - Red Bull BC One World Final 2014 Paris;"Get more Red Bull BC One here: http://redbullbcone.com
Lil G takes on Cheerito in the 6th round of the Red Bull BC One World Finals in Paris.

Experience the world of Red Bull like you have never seen it before. Music, dance, and culture collide to form the Red Bull Music channel. 

Red Bull on Facebook: http://win.gs/redbullfb

Red Bull on Twitter: http://win.gs/redbulltwitter

Subscribe to Red Bull on Youtube:
http://win.gs/SubToRedBullMusic";20141129;Red Bull BC One;208;496520;;137 - 1920x1080 (1080p);1920;1080;;4452.853;;none;;25;avc1.640028;mp4_dash;115707397;;http_dash_segments;youtube;;;;;;
37;Downloaded;20240324; #breakdance;HMwRrrpSDVw;https://www.youtube.com/watch?v=HMwRrrpSDVw;Kill vs Ayumi | Top 16 | Red Bull BC One World Final 2017;"► Click to Subscribe to BC One: http://win.gs/SubtoBCOne 
Kill battles Ayumi in the first round of the Red Bull BC One World Final 2017 Amsterdam, Netherlands.

Watch all the battles from the World Final: http://win.gs/2zvHJoo

----

Red Bull BC One is the biggest one-on-one B-Boy competition in the world. Every year, thousands of dancers across the globe vie for a chance to represent at the World Final. Sixteen B-Boys earn the right to enter into an all-out battle on the Red Bull BC One stage, but only one will be crowned the champion.

Connect with BC One: http://win.gs/2mibIGv

Facebook: http://win.gs/2kRNkOY

Twitter: http://win.gs/2levjXa

Instagram: http://win.gs/2lwkUbW";20171104;Red Bull BC One;302;300941;;137 - 1920x1080 (1080p);1920;1080;;2924.169;;none;;25;avc1.640028;mp4_dash;110489740;;http_dash_segments;youtube;;;;;;
38;Downloaded;20240324; #breakdance;n0RWMrEcm9U;https://www.youtube.com/watch?v=n0RWMrEcm9U;Lil Zoo vs Wing | Semifinal | Red Bull BC One World Final 2017;"► Click to Subscribe to BC One: http://win.gs/SubtoBCOne
Lil Zoo and Wing face off in a heated semifinal round of the Red Bull BC One World Final 2017. Lil Zoo was definitely hungry, but is it enough to take out the high flying acrobatics of veteran B-Boy Wing? Let us know who really took this one in the comments!

----

Red Bull BC One is the biggest one-on-one B-Boy competition in the world. Every year, thousands of dancers across the globe vie for a chance to represent at the World Final. Sixteen B-Boys earn the right to enter into an all-out battle on the Red Bull BC One stage, but only one will be crowned the champion.

Connect with BC One: http://win.gs/2mibIGv

Facebook: http://win.gs/2kRNkOY

Twitter: http://win.gs/2levjXa

Instagram: http://win.gs/2lwkUbW";20171104;Red Bull BC One;267;627361;;137 - 1920x1080 (1080p);1920;1080;;2915.674;;none;;25;avc1.640028;mp4_dash;97281489;;http_dash_segments;youtube;;;;;;
39;Downloaded;20240324; #breakdance;yoF-3w5sQQk;https://www.youtube.com/watch?v=yoF-3w5sQQk;B-Boy Issei vs B-Boy Wing | Quarterfinal | Red Bull BC One World Final 2017;"2016 World Final defending champ B-Boy Issei squares up with veteran and World Champion B-Boy Wing.
No question of the caliber of talent in this battle, but who will move on to the semis? Let us know who you thought won in the comments!

Watch all the battles from the World Final: http://win.gs/2zvHJoo

----

Red Bull BC One is the biggest one-on-one B-Boy competition in the world. Every year, thousands of dancers across the globe vie for a chance to represent at the World Final. Sixteen B-Boys earn the right to enter into an all-out battle on the Red Bull BC One stage, but only one will be crowned the champion.

Connect with BC One: http://win.gs/2mibIGv

Facebook: http://win.gs/2kRNkOY

Twitter: http://win.gs/2levjXa

Instagram: http://win.gs/2lwkUbW";20171104;Red Bull BC One;319;5181566;;137 - 1920x1080 (1080p);1920;1080;;2945.209;;none;;25;avc1.640028;mp4_dash;117469698;;http_dash_segments;youtube;;;;;;
40;Downloaded;20240324; #breakdance;VYrzsTehlcE;https://www.youtube.com/watch?v=VYrzsTehlcE;Thesis vs Lil Zoo | Quarterfinal | Red Bull BC One World Final 2017;"► Click to Subscribe to BC One: http://win.gs/SubtoBCOne
US heavy-hitter Thesis is no stranger to the World Final, clocking in at four appearances, but is that experience enough to take out the fiery performance by Lil Zoo? Let us know who you thought won in the comments!

Watch all the battles from the World Final: http://win.gs/2zvHJoo

----

Red Bull BC One is the biggest one-on-one B-Boy competition in the world. Every year, thousands of dancers across the globe vie for a chance to represent at the World Final. Sixteen B-Boys earn the right to enter into an all-out battle on the Red Bull BC One stage, but only one will be crowned the champion.

Connect with BC One: http://win.gs/2mibIGv

Facebook: http://win.gs/2kRNkOY

Twitter: http://win.gs/2levjXa

Instagram: http://win.gs/2lwkUbW";20171104;Red Bull BC One;278;423106;;137 - 1920x1080 (1080p);1920;1080;;3086.049;;none;;25;avc1.640028;mp4_dash;107379088;;http_dash_segments;youtube;;;;;;
41;Downloaded;20240324; #breakdance;stnvERm9zBc;https://www.youtube.com/watch?v=stnvERm9zBc;Wing vs Dany | Top 16 | Red Bull BC One World Final 2017;"► Click to Subscribe to BC One: http://win.gs/SubtoBCOne 
Wing battles Dany in the first round of the Red Bull BC One World Final 2017 in Amsterdam, Netherlands.

Watch all the battles from the World Final: http://win.gs/2zvHJoo
----

Red Bull BC One is the biggest one-on-one B-Boy competition in the world. Every year, thousands of dancers across the globe vie for a chance to represent at the World Final. Sixteen B-Boys earn the right to enter into an all-out battle on the Red Bull BC One stage, but only one will be crowned the champion.

Connect with BC One: http://win.gs/2mibIGv

Facebook: http://win.gs/2kRNkOY

Twitter: http://win.gs/2levjXa

Instagram: http://win.gs/2lwkUbW";20171104;Red Bull BC One;291;414311;;137 - 1920x1080 (1080p);1920;1080;;2899.925;;none;;25;avc1.640028;mp4_dash;105600798;;http_dash_segments;youtube;;;;;;
42;Downloaded;20240324; #breakdance;JOB70zcE7IM;https://www.youtube.com/watch?v=JOB70zcE7IM;Menno vs Kill | Quarterfinal | Red Bull BC One World Final 2017;"► Click to Subscribe to BC One: http://win.gs/SubtoBCOne
Hometown hero Menno has the crowd on his side as he heads into the quarterfinal round of the Red Bull BC One World Final 2017 against B-Boy Kill.

Watch all the battles from the World Final: http://win.gs/2zvHJoo

----

Red Bull BC One is the biggest one-on-one B-Boy competition in the world. Every year, thousands of dancers across the globe vie for a chance to represent at the World Final. Sixteen B-Boys earn the right to enter into an all-out battle on the Red Bull BC One stage, but only one will be crowned the champion.

Connect with BC One: http://win.gs/2mibIGv

Facebook: http://win.gs/2kRNkOY

Twitter: http://win.gs/2levjXa

Instagram: http://win.gs/2lwkUbW";20171104;Red Bull BC One;282;177235;;137 - 1920x1080 (1080p);1920;1080;;3194.289;;none;;25;avc1.640028;mp4_dash;112614673;;http_dash_segments;youtube;;;;;;
43;Downloaded;20240324; #breakdance;9Nb7nQmm3Dc;https://www.youtube.com/watch?v=9Nb7nQmm3Dc;Shigekix vs Alkolil | Quarterfinal | Red Bull BC One World Final 2017;"► Click to Subscribe to BC One: http://win.gs/SubtoBCOne
Shigekix and Alkolil face off in the quarterfinal round of the Red Bull BC One World Final 2017. No question that Alkolil is a beast, but at only 15 years old, Shigekix from Japan has caught a lot of people's attention. As always BC One fam, let us know who you thought took the battle in the comments.

Watch all the battles from the World Final: http://win.gs/2zvHJoo

----

Red Bull BC One is the biggest one-on-one B-Boy competition in the world. Every year, thousands of dancers across the globe vie for a chance to represent at the World Final. Sixteen B-Boys earn the right to enter into an all-out battle on the Red Bull BC One stage, but only one will be crowned the champion.

Connect with BC One: http://win.gs/2mibIGv

Facebook: http://win.gs/2kRNkOY

Twitter: http://win.gs/2levjXa

Instagram: http://win.gs/2lwkUbW

Shigekix vs Alkolil | Quarterfinal | Red Bull BC One World Final 2017";20171104;Red Bull BC One;318;265890;;137 - 1920x1080 (1080p);1920;1080;;3196.948;;none;;25;avc1.640028;mp4_dash;127238558;;http_dash_segments;youtube;;;;;;
44;Downloaded;20240324; #breakdance;gPru76IYdEo;https://www.youtube.com/watch?v=gPru76IYdEo;Shigekix vs Lussy Sky | Top 16 | Red Bull BC One World Final 2017;"► Click to Subscribe to BC One: http://win.gs/SubtoBCOne 
Lussy Sky battles Shigekix in the first round of the Red Bull BC One World Final 2017 in Amsterdam, Netherlands.

Watch all the battles from the World Final: http://win.gs/2zvHJoo


Watch all the battles from the World Final: http://win.gs/2zvHJoo

----

Red Bull BC One is the biggest one-on-one B-Boy competition in the world. Every year, thousands of dancers across the globe vie for a chance to represent at the World Final. Sixteen B-Boys earn the right to enter into an all-out battle on the Red Bull BC One stage, but only one will be crowned the champion.

Connect with BC One: http://win.gs/2mibIGv

Facebook: http://win.gs/2kRNkOY

Twitter: http://win.gs/2levjXa

Instagram: http://win.gs/2lwkUbW";20171104;Red Bull BC One;462;430919;;137 - 1920x1080 (1080p);1920;1080;;2836.102;;none;;25;avc1.640028;mp4_dash;163671449;;http_dash_segments;youtube;;;;;;
45;Downloaded;20240324; #breakdance;8lugwBoAKrg;https://www.youtube.com/watch?v=8lugwBoAKrg;Shane vs Lil Zoo | Top 16 | Red Bull BC One World Final 2017;"► Click to Subscribe to BC One: http://win.gs/SubtoBCOne 
Shane battles Lil Zoo in the first round of the Red Bull BC One World Final 2017 in Amsterdam, Netherlands.

Watch all the battles from the World Final: http://win.gs/2zvHJoo

----

Red Bull BC One is the biggest one-on-one B-Boy competition in the world. Every year, thousands of dancers across the globe vie for a chance to represent at the World Final. Sixteen B-Boys earn the right to enter into an all-out battle on the Red Bull BC One stage, but only one will be crowned the champion.

Connect with BC One: http://win.gs/2mibIGv

Facebook: http://win.gs/2kRNkOY

Twitter: http://win.gs/2levjXa

Instagram: http://win.gs/2lwkUbW";20171104;Red Bull BC One;311;235161;;137 - 1920x1080 (1080p);1920;1080;;3186.518;;none;;25;avc1.640028;mp4_dash;123891855;;http_dash_segments;youtube;;;;;;
46;Downloaded;20240324; #breakdance;60EX6Tx_GvY;https://www.youtube.com/watch?v=60EX6Tx_GvY;Alkolil vs Moy | Top 16 | Red Bull BC One World Final 2017;"► Click to Subscribe to BC One: http://win.gs/SubtoBCOne 
Alkolil battles Moy in the first round of the Red Bull BC One World Final 2017 in Amsterdam, Netherlands.

Watch all the battles from the World Final: http://win.gs/2zvHJoo

----

Red Bull BC One is the biggest one-on-one B-Boy competition in the world. Every year, thousands of dancers across the globe vie for a chance to represent at the World Final. Sixteen B-Boys earn the right to enter into an all-out battle on the Red Bull BC One stage, but only one will be crowned the champion.

Connect with BC One: http://win.gs/2mibIGv

Facebook: http://win.gs/2kRNkOY

Twitter: http://win.gs/2levjXa

Instagram: http://win.gs/2lwkUbW";20171104;Red Bull BC One;275;171923;;137 - 1920x1080 (1080p);1920;1080;;2934.905;;none;;25;avc1.640028;mp4_dash;100946069;;http_dash_segments;youtube;;;;;;
47;Downloaded;20240324; #breakdance;Ptg3shx8SHQ;https://www.youtube.com/watch?v=Ptg3shx8SHQ;Menno vs Shigekix | Semifinal | Red Bull BC One World Final 2017;"► Click to Subscribe to BC One: http://win.gs/SubtoBCOne
This is one hell of a semifinal. We have the BC One old guard, the veteran and hometown hero Menno, facing off against 15 year old phenom Shigekix. Both B-Boys performed at an incredible level, and make the judges choice a tough one. Who did you want to see win?

Watch all the battles from the World Final: http://win.gs/2zvHJoo

----

Red Bull BC One is the biggest one-on-one B-Boy competition in the world. Every year, thousands of dancers across the globe vie for a chance to represent at the World Final. Sixteen B-Boys earn the right to enter into an all-out battle on the Red Bull BC One stage, but only one will be crowned the champion.

Connect with BC One: http://win.gs/2mibIGv

Facebook: http://win.gs/2kRNkOY

Twitter: http://win.gs/2levjXa

Instagram: http://win.gs/2lwkUbW";20171104;Red Bull BC One;315;338556;;137 - 1920x1080 (1080p);1920;1080;;3123.419;;none;;25;avc1.640028;mp4_dash;123093952;;http_dash_segments;youtube;;;;;;
48;Downloaded;20240324; #breakdance;0_Kq3IQQMNA;https://www.youtube.com/watch?v=0_Kq3IQQMNA;B-Boy Issei vs B-Boy Willy | @RedBullBCOne  World Final 2017 | Top 16;"B-Boy Issei battles B-Boy Willy in the first round of the Red Bull BC One World Final 2017 in Amsterdam.

► Click to Subscribe to BC One: http://win.gs/SubtoBCOne 

----

Red Bull BC One is the biggest one-on-one B-Girl and B-Boy competition in the world. Every year, thousands of dancers across the globe vie for a chance to represent at the World Final. Sixteen B-Boys earn the right to enter into an all-out battle on the Red Bull BC One stage, but only one will be crowned the champion.

Facebook: https://win.gs/BC-One-FB

Twitter: https://win.gs/BC-One-Twitter

Instagram: https://win.gs/BC-One-IG

#redbullbcone #bboyissei #bboywilly";20171104;Red Bull BC One;355;45188517;;137 - 1920x1080 (1080p);1920;1080;;2798.384;;none;;25;avc1.640028;mp4_dash;124206318;;http_dash_segments;youtube;;;;;;
49;Downloaded;20240324; #breakdance;SZEQrtZUMqo;https://www.youtube.com/watch?v=SZEQrtZUMqo;Menno vs Ratin | Top 16 | Red Bull BC One World Final 2017;"► Click to Subscribe to BC One: http://win.gs/SubtoBCOne 
Menno battles Ratin in the first round of the Red Bull BC One World Final 2017 in Amsterdam, Netherlands.

Watch all the battles from the World Final: http://win.gs/2zvHJoo

----

Red Bull BC One is the biggest one-on-one B-Boy competition in the world. Every year, thousands of dancers across the globe vie for a chance to represent at the World Final. Sixteen B-Boys earn the right to enter into an all-out battle on the Red Bull BC One stage, but only one will be crowned the champion.

Connect with BC One: http://win.gs/2mibIGv

Facebook: http://win.gs/2kRNkOY

Twitter: http://win.gs/2levjXa

Instagram: http://win.gs/2lwkUbW";20171104;Red Bull BC One;326;198912;;137 - 1920x1080 (1080p);1920;1080;;2928.249;;none;;25;avc1.640028;mp4_dash;119165119;;http_dash_segments;youtube;;;;;;
50;Downloaded;20240324; #breakdance;zsE4Lb1-MmE;https://www.youtube.com/watch?v=zsE4Lb1-MmE;Wing vs Menno | Finals | Red Bull BC One World Final 2017;"► Click to Subscribe to BC One: http://win.gs/SubtoBCOne
Two BC One veterans Wing and Menno rose to the top of an extremely competitive 2017 World Final Bracket. Will Menno take his second title in his home country, or will we have a different repeat champ in Wing? As always, let us know who really took it home in the comments ;)

► Watch all the battles from the World Final: http://win.gs/2zvHJoo

----

Red Bull BC One is the biggest one-on-one B-Boy competition in the world. Every year, thousands of dancers across the globe vie for a chance to represent at the World Final. Sixteen B-Boys earn the right to enter into an all-out battle on the Red Bull BC One stage, but only one will be crowned the champion.

Connect with BC One: http://win.gs/2mibIGv

Facebook: http://win.gs/2kRNkOY

Twitter: http://win.gs/2levjXa

Instagram: http://win.gs/2lwkUbW";20171104;Red Bull BC One;383;1202024;;137 - 1920x1080 (1080p);1920;1080;;2246.096;;none;;25;avc1.640028;mp4_dash;107486960;;http_dash_segments;youtube;;;;;;
51;Downloaded;20240324; #breakdance;-q9ecA3Hq_E;https://www.youtube.com/watch?v=-q9ecA3Hq_E;Leony vs Thesis | Top 16 | Red Bull BC One World Final 2017;"► Click to Subscribe to BC One: http://win.gs/SubtoBCOne 
Leony battles Thesis in the first round of the Red Bull BC One World Final 2017 in Amsterdam, Netherlands.

Watch all the battles from the World Final: http://win.gs/2zvHJoo
----

Red Bull BC One is the biggest one-on-one B-Boy competition in the world. Every year, thousands of dancers across the globe vie for a chance to represent at the World Final. Sixteen B-Boys earn the right to enter into an all-out battle on the Red Bull BC One stage, but only one will be crowned the champion.

Connect with BC One: http://win.gs/2mibIGv

Facebook: http://win.gs/2kRNkOY

Twitter: http://win.gs/2levjXa

Instagram: http://win.gs/2lwkUbW";20171104;Red Bull BC One;291;145286;;137 - 1920x1080 (1080p);1920;1080;;4102.94;;none;;25;avc1.640028;mp4_dash;148998302;;http_dash_segments;youtube;;;;;;
52;Downloaded;20240324; #breakdance;CCq67gNRKTw;https://www.youtube.com/watch?v=CCq67gNRKTw;Dr. Hill (CH) vs. Luigi (USA) | Semifinal | Red Bull BC One World Final 2018;"► Click to Subscribe to BC One: http://win.gs/SubtoBCOne

Watch Dr. Hill and Luigi face off in the semifinal of the Red Bull BC One World Final straight out of Zurich, Switzerland. 


----

Red Bull BC One is the biggest one-on-one B-Boy competition in the world. Every year, thousands of dancers across the globe vie for a chance to represent at the World Final. Sixteen B-Boys earn the right to enter into an all-out battle on the Red Bull BC One stage, but only one will be crowned the champion.

Facebook: http://win.gs/2kRNkOY

Twitter: http://win.gs/2levjXa

Instagram: http://win.gs/2lwkUbW";20180930;Red Bull BC One;287;225867;;137 - 1920x1080 (1080p);1920;1080;;3020.874;;none;;25;avc1.640028;mp4_dash;108479605;;http_dash_segments;youtube;;;;;;
53;Downloaded;20240324; #breakdance;wBYRyLAF1v8;https://www.youtube.com/watch?v=wBYRyLAF1v8;Lil Kev vs. Kid Colombia | Top 16 | Red Bull BC One World Final 2018;"► Click to Subscribe to BC One: http://win.gs/SubtoBCOne

Watch Lil Kev and Kid Colombia face off in the Top 16 of the Red Bull BC One World Final straight out of Zurich, Switzerland. 

Red Bull BC One is the biggest one-on-one B-Boy competition in the world. Every year, thousands of dancers across the globe vie for a chance to represent at the World Final. Sixteen B-Boys earn the right to enter into an all-out battle on the Red Bull BC One stage, but only one will be crowned the champion.

Facebook: http://win.gs/2kRNkOY

Twitter: http://win.gs/2levjXa

Instagram: http://win.gs/2lwkUbW";20180930;Red Bull BC One;252;2114437;;137 - 1920x1080 (1080p);1920;1080;;4047.295;;none;;25;avc1.640028;mp4_dash;127307695;;http_dash_segments;youtube;;;;;;
54;Downloaded;20240324; #breakdance;XkqFeIQ-e98;https://www.youtube.com/watch?v=XkqFeIQ-e98;Lil Zoo vs. Luigi | Final Battle | Red Bull BC One World Final 2018;"Enjoy the Grand Finale of the Red Bull BC One World Final in Zurich: Lil Zoo vs. Luigi. 

► Click to Subscribe to BC One: http://win.gs/SubtoBCOne

----

Red Bull BC One is the biggest one-on-one Breaking competition in the world. Every year, thousands of dancers across the globe vie for a chance to represent at the World Final. Sixteen B-Boys & B-Girls earn the right to enter into an all-out battle on the Red Bull BC One stage, but only one will be crowned the champion.

Facebook: https://win.gs/BC-One-FB

Twitter: https://win.gs/BC-One-Twitter

Instagram: https://win.gs/BC-One-IG


Red Bull BC One is the biggest one-on-one B-Boy competition in the world. Every year, thousands of dancers across the globe vie for a chance to represent at the World Final. Sixteen B-Boys earn the right to enter into an all-out battle on the Red Bull BC One stage, but only one will be crowned the champion.

Facebook: http://win.gs/2kRNkOY

Twitter: http://win.gs/2levjXa

Instagram: http://win.gs/2lwkUbW";20181001;Red Bull BC One;400;861852;;137 - 1920x1080 (1080p);1920;1080;;2639.379;;none;;25;avc1.640028;mp4_dash;131902974;;http_dash_segments;youtube;;;;;;
55;Downloaded;20240324; #breakdance;y_T6mP97gmE;https://www.youtube.com/watch?v=y_T6mP97gmE;Lil Zoo vs. Vero | Top 16 | Red Bull BC One World Final 2018;"Watch Lil Zoo and Vero face off in the Top 16 of the Red Bull BC One World Final straight out of Zurich, Switzerland. 


Red Bull BC One is the biggest one-on-one B-Boy competition in the world. Every year, thousands of dancers across the globe vie for a chance to represent at the World Final. Sixteen B-Boys earn the right to enter into an all-out battle on the Red Bull BC One stage, but only one will be crowned the champion.

Facebook: http://win.gs/2kRNkOY

Twitter: http://win.gs/2levjXa

Instagram: http://win.gs/2lwkUbW";20180930;Red Bull BC One;215;960638;;137 - 1920x1080 (1080p);1920;1080;;4081.429;;none;;25;avc1.640028;mp4_dash;109545557;;http_dash_segments;youtube;;;;;;
56;Downloaded;20240324; #breakdance;je265bdPIEU;https://www.youtube.com/watch?v=je265bdPIEU;The Wolfer (AUT) vs. Luigi (USA) | Top 8 | Red Bull BC One World Final 2018;"Watch The Wolfer and Luigi face off in the Top 16 of the Red Bull BC One World Final straight out of Zurich, Switzerland. 


Red Bull BC One is the biggest one-on-one B-Boy competition in the world. Every year, thousands of dancers across the globe vie for a chance to represent at the World Final. Sixteen B-Boys earn the right to enter into an all-out battle on the Red Bull BC One stage, but only one will be crowned the champion.

Facebook: http://win.gs/2kRNkOY

Twitter: http://win.gs/2levjXa

Instagram: http://win.gs/2lwkUbW";20181001;Red Bull BC One;392;121605;;137 - 1920x1080 (1080p);1920;1080;;3417.17;;none;;25;avc1.640028;mp4_dash;167304671;;http_dash_segments;youtube;;;;;;
57;Downloaded;20240324; #breakdance;2Ui_xim3XXc;https://www.youtube.com/watch?v=2Ui_xim3XXc;Victor (USA) vs. Uzee Rock (UKR) | Top 8 | Red Bull BC One World Final 2018;"Watch Victor and Uzee Rock face off in the Top 8 of the Red Bull BC One World Final straight out of Zurich, Switzerland. 


Red Bull BC One is the biggest one-on-one B-Boy competition in the world. Every year, thousands of dancers across the globe vie for a chance to represent at the World Final. Sixteen B-Boys earn the right to enter into an all-out battle on the Red Bull BC One stage, but only one will be crowned the champion.

Facebook: http://win.gs/2kRNkOY

Twitter: http://win.gs/2levjXa

Instagram: http://win.gs/2lwkUbW";20181001;Red Bull BC One;533;206906;;137 - 1920x1080 (1080p);1920;1080;;3555.567;;none;;25;avc1.640028;mp4_dash;236676336;;http_dash_segments;youtube;;;;;;
58;Downloaded;20240324; #breakdance;Ow8cbsVCGoE;https://www.youtube.com/watch?v=Ow8cbsVCGoE;Lil Zoo (AUT) vs. Lil Kev (FRA) | Top 8 | Red Bull BC One World Final 2018;"Watch Lil Zoo and Lil Kev face off in the Top 8 of the Red Bull BC One World Final straight out of Zurich, Switzerland. 


Red Bull BC One is the biggest one-on-one B-Boy competition in the world. Every year, thousands of dancers across the globe vie for a chance to represent at the World Final. Sixteen B-Boys earn the right to enter into an all-out battle on the Red Bull BC One stage, but only one will be crowned the champion.

Facebook: http://win.gs/2kRNkOY

Twitter: http://win.gs/2levjXa

Instagram: http://win.gs/2lwkUbW";20181001;Red Bull BC One;399;1140952;;137 - 1920x1080 (1080p);1920;1080;;3501.004;;none;;25;avc1.640028;mp4_dash;174385048;;http_dash_segments;youtube;;;;;;
59;Downloaded;20240324; #breakdance;JwaxirDpmOA;https://www.youtube.com/watch?v=JwaxirDpmOA;Victor (USA) vs. Leony (BRA) | Top 16 | Red Bull BC One World Final 2018;"► Click to Subscribe to BC One: http://win.gs/SubtoBCOne

Victor and Leony face off in the first round of the Red Bull BC One World Final in Switzerland. 

----

Red Bull BC One is the biggest one-on-one B-Boy competition in the world. Every year, thousands of dancers across the globe vie for a chance to represent at the World Final. Sixteen B-Boys earn the right to enter into an all-out battle on the Red Bull BC One stage, but only one will be crowned the champion.

Facebook: http://win.gs/2kRNkOY

Twitter: http://win.gs/2levjXa

Instagram: http://win.gs/2lwkUbW";20181001;Red Bull BC One;246;92370;;137 - 1920x1080 (1080p);1920;1080;;3991.877;;none;;25;avc1.640028;mp4_dash;122929880;;http_dash_segments;youtube;;;;;;
60;Downloaded;20240324; #breakdance;axnY0XitBIo;https://www.youtube.com/watch?v=axnY0XitBIo;Cri6 (MAR) vs. Dr. Hill (CH) | Top 16 | Red Bull BC One World Final 2018;"► Click to Subscribe to BC One: http://win.gs/SubtoBCOne

Morocco meets Switzerland! Cri6 and Dr. Hill face off on the big stage in Zurich - what a round! 


----

Red Bull BC One is the biggest one-on-one B-Boy competition in the world. Every year, thousands of dancers across the globe vie for a chance to represent at the World Final. Sixteen B-Boys earn the right to enter into an all-out battle on the Red Bull BC One stage, but only one will be crowned the champion.

Facebook: http://win.gs/2kRNkOY

Twitter: http://win.gs/2levjXa

Instagram: http://win.gs/2lwkUbW";20181001;Red Bull BC One;216;65699;;137 - 1920x1080 (1080p);1920;1080;;3951.218;;none;;25;avc1.640028;mp4_dash;106682911;;http_dash_segments;youtube;;;;;;
